pixel_id,label,area,centroid-0,centroid-1,seg_label,morphology,row_number,column_number,right_to_left
p1701,885,442.0,2505.866515837104,3616.522624434389,885,intact,21,36,-2
p1741,886,319.0,2504.32288401254,3667.1943573667713,886,intact,21,37,-1
p302,892,578.0,2539.391003460208,1650.1262975778548,892,intact,22,1,-37
p342,897,242.0,2541.51652892562,1694.5247933884298,897,intact,22,2,-36
p382,894,474.0,2541.2320675105484,1760.6856540084389,894,intact,22,3,-35
p422,898,371.0,2542.714285714286,1810.4177897574125,898,intact,22,4,-34
p462,895,542.0,2541.6771217712176,1870.1125461254608,895,intact,22,5,-33
p502,899,294.0,2541.962585034013,1924.2108843537412,899,intact,22,6,-32
p542,896,417.0,2541.992805755396,1987.2134292565947,896,intact,22,7,-31
p582,900,311.0,2545.006430868167,2033.228295819936,900,intact,22,8,-30
p622,901,620.0,2543.232258064516,2100.93064516129,901,intact,22,9,-29
p662,902,258.0,2545.375968992248,2153.1007751937987,902,intact,22,10,-28
p702,904,578.0,2544.7439446366784,2210.0726643598614,904,intact,22,11,-27
p742,903,423.0,2543.867612293144,2265.4444444444443,903,intact,22,12,-26
p782,908,415.0,2546.3951807228914,2322.6795180722893,908,intact,22,13,-25
p822,906,265.0,2546.645283018868,2370.1132075471696,906,intact,22,14,-24
p862,909,398.0,2545.912060301508,2445.505025125628,909,intact,22,15,-23
p902,911,292.0,2548.349315068493,2486.969178082192,911,intact,22,16,-22
p942,912,566.0,2547.5530035335687,2559.3975265017666,912,intact,22,17,-21
p982,914,378.0,2549.531746031746,2601.7830687830688,914,intact,22,18,-20
p1022,905,446.0,2547.654708520179,2666.6591928251123,905,intact,22,19,-19
p1062,907,521.0,2548.808061420345,2717.687140115163,907,intact,22,20,-18
p1102,910,564.0,2550.1932624113474,2781.008865248227,910,intact,22,21,-17
p1142,915,437.0,2550.87185354691,2829.677345537757,915,intact,22,22,-16
p1182,913,475.0,2549.654736842105,2898.5452631578946,913,intact,22,23,-15
p1222,917,287.0,2553.679442508711,2956.9965156794424,917,intact,22,24,-14
p1262,921,408.0,2553.4117647058824,3006.232843137255,921,intact,22,25,-13
p1302,918,294.0,2553.1938775510203,3080.329931972789,918,intact,22,26,-12
p1342,916,340.0,2553.491176470588,3123.194117647058,916,intact,22,27,-11
p1382,919,350.0,2554.137142857143,3178.54,919,intact,22,28,-10
p1422,920,436.0,2553.172018348624,3238.137614678899,920,intact,22,29,-9
p1462,922,307.0,2554.7654723127034,3293.374592833876,922,intact,22,30,-8
p1502,923,476.0,2555.88025210084,3354.436974789916,923,intact,22,31,-7
p1542,924,266.0,2555.2293233082705,3409.812030075188,924,intact,22,32,-6
p1582,926,516.0,2555.201550387597,3462.8934108527133,926,intact,22,33,-5
p1622,925,434.0,2557.0138248847925,3509.9493087557603,925,intact,22,34,-4
p1662,927,564.0,2557.2606382978724,3565.4060283687945,927,intact,22,35,-3
p1702,928,412.0,2557.509708737864,3614.043689320388,928,intact,22,36,-2
p1742,929,313.0,2557.482428115016,3667.297124600639,929,intact,22,37,-1
p303,932,626.0,2600.891373801917,1650.2635782747604,932,intact,23,1,-37
p343,938,292.0,2602.81506849315,1694.2157534246576,938,intact,23,2,-36
p383,937,592.0,2601.7280405405404,1761.920608108108,937,intact,23,3,-35
p423,949,364.0,2605.868131868132,1810.6346153846157,949,intact,23,4,-34
p463,939,429.0,2603.142191142191,1868.3170163170164,939,intact,23,5,-33
p503,940,340.0,2604.1911764705883,1921.1235294117648,940,intact,23,6,-32
p543,934,556.0,2602.3687050359717,1987.6708633093529,934,intact,23,7,-31
p583,943,283.0,2604.749116607774,2031.2049469964663,943,intact,23,8,-30
p623,941,612.0,2604.5718954248364,2103.274509803922,941,intact,23,9,-29
p663,944,194.0,2605.180412371134,2150.505154639175,944,intact,23,10,-28
p703,942,514.0,2604.387159533074,2207.6575875486383,942,intact,23,11,-27
p743,945,391.0,2605.731457800512,2263.613810741688,945,intact,23,12,-26
p783,946,413.0,2606.169491525424,2318.8886198547216,946,intact,23,13,-25
p823,950,331.0,2607.392749244713,2370.2930513595165,950,intact,23,14,-24
p863,947,363.0,2606.01652892562,2437.391184573002,947,intact,23,15,-23
p903,951,441.0,2606.756831006831,2476.1584496584496,951_952,combined,23,16,-22
p943,948,597.0,2608.78391959799,2556.110552763819,948,intact,23,17,-21
p983,954,364.0,2613.629120879121,2598.3846153846152,954,intact,23,18,-20
p1023,955,373.0,2614.4101876675604,2664.758713136729,955,intact,23,19,-19
p1063,953,494.0,2613.682186234818,2717.813765182186,953,intact,23,20,-18
p1103,956,446.0,2614.1367713004483,2780.959641255605,956,intact,23,21,-17
p1143,957,375.0,2614.5733333333333,2828.928,957,intact,23,22,-16
p1183,958,579.0,2615.5837651122624,2898.9689119170985,958,intact,23,23,-15
p1223,960,296.0,2616.9155405405404,2956.4695945945946,960,intact,23,24,-14
p1263,964,608.0,2617.7942156862746,3016.2955882352944,964_959,combined,23,25,-13
p1303,961,219.0,2618.0,3078.173515981736,961,intact,23,26,-12
p1343,965,403.0,2618.4044665012407,3122.9454094292805,965,intact,23,27,-11
p1383,962,420.0,2618.340476190476,3176.7023809523807,962,intact,23,28,-10
p1423,967,414.0,2619.43961352657,3238.144927536232,967,intact,23,29,-9
p1463,968,256.0,2619.51953125,3293.14453125,968,intact,23,30,-8
p1503,969,286.0,2619.6853146853146,3347.541958041958,969,intact,23,31,-7
p1543,971,323.0,2621.185758513932,3407.312693498452,971,intact,23,32,-6
p1583,966,636.0,2619.504716981132,3462.187106918239,966,intact,23,33,-5
p1623,972,358.0,2620.340782122905,3508.8156424581007,972,intact,23,34,-4
p1663,970,492.0,2621.9979674796746,3563.833333333333,970,intact,23,35,-3
p1703,963,388.0,2620.6288659793813,3614.025773195877,963,intact,23,36,-2
p1743,973,370.0,2623.337837837838,3666.2027027027034,973,intact,23,37,-1
p304,980,541.0,2652.992606284658,1650.170055452865,980,intact,24,1,-37
p344,981,239.0,2653.832635983264,1693.6903765690377,981,intact,24,2,-36
p384,978,534.0,2652.88202247191,1759.6797752808989,978,intact,24,3,-35
p424,982,328.0,2655.015243902439,1810.4237804878048,982,intact,24,4,-34
p464,985,507.0,2653.9250493096647,1867.692307692308,985,intact,24,5,-33
p504,983,298.0,2654.5838926174497,1921.560402684564,983,intact,24,6,-32
p544,984,407.0,2655.2923832923834,1985.1891891891887,984,intact,24,7,-31
p584,987,255.0,2657.7568627450983,2032.313725490196,987,intact,24,8,-30
p624,986,521.0,2655.911708253359,2100.6698656429944,986,intact,24,9,-29
p664,991,304.0,2659.0625,2152.055921052632,991,intact,24,10,-28
p704,988,400.0,2657.3,2209.6925,988,intact,24,11,-27
p744,989,345.0,2658.649275362319,2261.9971014492758,989,intact,24,12,-26
p784,990,522.0,2658.204980842912,2321.9214559386974,990,intact,24,13,-25
p824,994,295.0,2659.9559322033897,2369.0677966101694,994,intact,24,14,-24
p864,992,444.0,2659.141891891892,2447.301801801802,992,intact,24,15,-23
p904,993,286.0,2660.520979020979,2488.877622377622,993,intact,24,16,-22
p944,995,631.0,2659.86529318542,2555.19175911252,995,intact,24,17,-21
p984,998,427.0,2663.065573770492,2600.9227166276346,998,intact,24,18,-20
p1024,999,510.0,2662.649019607843,2662.749019607843,999,intact,24,19,-19
p1064,996,483.0,2662.9523809523807,2717.718426501035,996,intact,24,20,-18
p1104,1000,465.0,2663.124731182796,2776.443010752688,1000,intact,24,21,-17
p1144,997,494.0,2663.1963562753035,2829.095141700405,997,intact,24,22,-16
p1184,1001,483.0,2664.6521739130435,2896.954451345756,1001,intact,24,23,-15
p1224,1002,365.0,2665.27397260274,2954.041095890411,1002,intact,24,24,-14
p1264,1003,383.0,2664.715404699739,3002.822454308094,1003,intact,24,25,-13
p1304,1004,295.0,2665.24406779661,3082.3254237288133,1004,intact,24,26,-12
p1344,1005,407.0,2666.321867321867,3122.941031941032,1005,intact,24,27,-11
p1384,1009,375.0,2667.181333333333,3177.664,1009,intact,24,28,-10
p1424,1006,334.0,2666.1167664670656,3236.805389221557,1006,intact,24,29,-9
p1464,1010,278.0,2667.935251798561,3288.845323741007,1010,intact,24,30,-8
p1504,1007,478.0,2668.246861924686,3357.516736401674,1007,intact,24,31,-7
p1544,1011,304.0,2668.3190789473683,3407.894736842105,1011,intact,24,32,-6
p1584,1008,559.0,2668.515205724508,3462.2826475849733,1008,intact,24,33,-5
p1624,1012,481.0,2670.781704781705,3511.074844074844,1012,intact,24,34,-4
p1664,1015,512.0,2670.408203125,3564.224609375,1015,intact,24,35,-3
p1704,1013,439.0,2670.7972665148063,3616.608200455581,1013,intact,24,36,-2
p1744,1014,291.0,2671.1168384879725,3665.9484536082473,1014,intact,24,37,-1
p305,1021,533.0,2711.5103189493434,1648.06191369606,1021,intact,25,1,-37
p345,1022,254.0,2711.488188976378,1691.476377952756,1022,intact,25,2,-36
p385,1023,639.0,2712.3615023474176,1762.8904538341158,1023,intact,25,3,-35
p425,1025,387.0,2714.700258397933,1812.3901808785529,1025,intact,25,4,-34
p465,1030,436.0,2714.0504587155965,1869.094036697248,1030,intact,25,5,-33
p505,1026,278.0,2714.0107913669067,1921.0611510791368,1026,intact,25,6,-32
p545,1024,609.0,2713.860817547358,1991.0059820538384,1024_1027,combined,25,7,-31
p585,1028,214.0,2716.0467289719627,2031.359813084112,1028,intact,25,8,-30
p625,1037,553.0,2715.9077757685354,2101.8553345388787,1037,intact,25,9,-29
p665,1031,263.0,2716.3574144486693,2153.897338403042,1031,intact,25,10,-28
p705,1034,446.0,2716.762331838565,2210.2825112107626,1034,intact,25,11,-27
p745,1029,437.0,2715.8146453089244,2261.1990846681924,1029,intact,25,12,-26
p785,1035,471.0,2717.0318471337578,2318.692144373673,1035,intact,25,13,-25
p825,1032,406.0,2717.71921182266,2370.167487684729,1032,intact,25,14,-24
p865,1036,474.0,2717.12447257384,2444.8607594936707,1036,intact,25,15,-23
p905,1033,244.0,2715.9221311475408,2488.844262295082,1033,intact,25,16,-22
p945,1038,455.0,2718.2901098901098,2554.9978021978022,1038,intact,25,17,-21
p985,1039,327.0,2722.012232415902,2599.2079510703365,1039,intact,25,18,-20
p1025,1041,628.0,2722.316878980892,2665.042993630573,1041,intact,25,19,-19
p1065,1040,531.0,2723.2278719397364,2717.662900188324,1040,intact,25,20,-18
p1105,1042,454.0,2724.169603524229,2774.958149779736,1042,intact,25,21,-17
p1145,1043,474.0,2724.3649789029537,2828.3881856540083,1043,intact,25,22,-16
p1185,1044,656.0,2724.317073170732,2897.314024390244,1044,intact,25,23,-15
p1225,1046,306.0,2724.8202614379084,2950.86274509804,1046,intact,25,24,-14
p1265,1045,539.0,2725.970069164595,3017.335226785561,1045_1047,combined,25,25,-13
p1305,1048,261.0,2727.2030651341,3081.0383141762454,1048,intact,25,26,-12
p1345,1049,379.0,2727.604221635884,3123.54617414248,1049,intact,25,27,-11
p1385,1050,420.0,2728.340476190476,3176.652380952381,1050,intact,25,28,-10
p1425,1051,395.0,2728.192405063291,3238.954430379747,1051,intact,25,29,-9
p1465,1056,286.0,2729.748251748252,3291.8496503496503,1056,intact,25,30,-8
p1505,1052,438.0,2729.333333333333,3357.1552511415525,1052,intact,25,31,-7
p1545,1057,260.0,2730.8038461538463,3406.8346153846155,1057,intact,25,32,-6
p1585,1058,628.0,2729.482484076433,3463.106687898089,1058,intact,25,33,-5
p1625,1053,409.0,2731.039119804401,3510.0611246943763,1053,intact,25,34,-4
p1665,1054,515.0,2731.650485436893,3560.978640776699,1054,intact,25,35,-3
p1705,1059,437.0,2731.279176201373,3612.913043478261,1059,intact,25,36,-2
p1745,1055,276.0,2731.4239130434785,3666.4166666666665,1055,intact,25,37,-1
p306,1064,473.0,2767.7167019027484,1651.4355179704016,1064,intact,26,1,-37
p346,1066,232.0,2769.314655172414,1693.6810344827586,1066,intact,26,2,-36
p386,1067,614.0,2768.236156351792,1763.8029315960912,1067,intact,26,3,-35
p426,1071,352.0,2771.204545454545,1813.0767045454545,1071,intact,26,4,-34
p466,1072,531.0,2768.7062146892654,1866.9416195856877,1072,intact,26,5,-33
p506,1080,336.0,2771.309523809524,1923.4107142857144,1080,intact,26,6,-32
p546,1068,545.0,2769.57247706422,1985.0642201834864,1068,intact,26,7,-31
p586,1069,293.0,2770.9317406143346,2032.044368600683,1069,intact,26,8,-30
p626,1076,496.0,2771.6491935483878,2100.0504032258063,1076,intact,26,9,-29
p666,1070,282.0,2771.77304964539,2150.375886524823,1070,intact,26,10,-28
p706,1077,570.0,2772.759649122807,2209.6087719298243,1077,intact,26,11,-27
p746,1073,392.0,2772.9464285714284,2261.8571428571427,1073,intact,26,12,-26
p786,1078,518.0,2772.679536679537,2320.6254826254826,1078,intact,26,13,-25
p826,1079,324.0,2773.932098765432,2366.614197530864,1079,intact,26,14,-24
p866,1074,616.0,2773.345779220779,2446.2564935064934,1074,intact,26,15,-23
p906,1081,159.0,2773.754716981132,2489.874213836478,1081,intact,26,16,-22
p946,1075,587.0,2773.9727427597954,2552.916524701874,1075,intact,26,17,-21
p986,1083,302.0,2778.1887417218545,2599.139072847682,1083,intact,26,18,-20
p1026,1084,492.0,2777.7662601626016,2661.441056910569,1084,intact,26,19,-19
p1066,1082,549.0,2777.905282331512,2716.479052823315,1082,intact,26,20,-18
p1106,1085,403.0,2778.48635235732,2775.210918114144,1085,intact,26,21,-17
p1146,1086,372.0,2779.4758064516127,2826.1881720430106,1086,intact,26,22,-16
p1186,1087,465.0,2779.567741935484,2895.277419354839,1087,intact,26,23,-15
p1226,1089,256.0,2781.31640625,2951.8515625,1089,intact,26,24,-14
p1266,1092,593.0,2782.20910623946,3008.328836424958,1092,intact,26,25,-13
p1306,1088,313.0,2781.226837060703,3083.543130990415,1088,intact,26,26,-12
