label,area,centroid-0,centroid-1,seg_label,morphology,row_number,column_number,right_to_left
1306,401.0,3070.004987531172,3119.067331670823,1306,intact,31,27,-11
1308,401.0,3070.2319201995015,3178.266832917706,1308,intact,31,28,-10
1307,442.0,3071.2036199095023,3238.970588235294,1307,intact,31,29,-9
1314,341.0,3072.1026392961876,3288.6451612903224,1314,intact,31,30,-8
1309,515.0,3071.9961165048544,3352.18640776699,1309,intact,31,31,-7
1315,287.0,3072.8257839721255,3405.6062717770033,1315,intact,31,32,-6
1316,545.0,3072.484403669725,3459.132110091743,1316,intact,31,33,-5
1312,478.0,3073.023012552301,3505.9435146443516,1312,intact,31,34,-4
1313,504.0,3074.3194444444443,3559.4841269841268,1313,intact,31,35,-3
1310,538.0,3072.940520446097,3611.297397769517,1310,intact,31,36,-2
1311,383.0,3072.809399477807,3662.738903394256,1311,intact,31,37,-1
1321,675.0,3103.434074074074,1649.7185185185185,1321,intact,32,1,-37
1332,271.0,3109.1771217712176,1692.1586715867159,1332,intact,32,2,-36
1318,624.0,3104.7115384615386,1758.2852564102564,1318,intact,32,3,-35
1324,363.0,3105.6666666666665,1811.534435261708,1324,intact,32,4,-34
1325,474.0,3106.4303797468356,1863.590717299578,1325,intact,32,5,-33
1326,360.0,3107.6583333333333,1920.4055555555556,1326,intact,32,6,-32
1330,475.0,3107.593684210526,1976.48,1330,intact,32,7,-31
1329,286.0,3108.3426573426573,2030.7867132867134,1329,intact,32,8,-30
1327,617.0,3108.3338735818475,2095.7066450567263,1327,intact,32,9,-29
1333,233.0,3109.502145922747,2148.7896995708156,1333,intact,32,10,-28
1328,544.0,3109.9613970588234,2205.685661764706,1328,intact,32,11,-27
1331,415.0,3108.7614457831323,2254.7927710843373,1331,intact,32,12,-26
1337,587.0,3110.5979557069845,2316.8449744463373,1337,intact,32,13,-25
1338,484.0,3110.595041322314,2366.7252066115702,1338,intact,32,14,-24
1334,271.0,3110.372693726937,2431.9151291512917,1334,spoilt,32,20,-25
1334,580.0,3110.598968222692,2444.0400888474906,1334_1335,combined,32,15,-23
1335,309.0,3110.8252427184466,2456.1650485436894,1335,spoilt,32,21,-24
1340,220.0,3113.1181818181817,2485.4045454545453,1340,intact,32,16,-22
1339,294.0,3110.612244897959,2542.295918367347,1339,spoilt,32,23,-22
1339,565.0,3110.6825062128173,2553.775265456736,1339_1336,combined,32,17,-21
1336,271.0,3110.752767527675,2565.2546125461254,1336,spoilt,32,24,-21
1342,278.0,3114.1978417266187,2598.0863309352517,1342,intact,32,18,-20
1341,666.0,3114.285285285285,2661.5015015015015,1341,intact,32,19,-19
1343,487.0,3113.7967145790553,2713.071868583162,1343,intact,32,20,-18
1344,478.0,3114.2928870292885,2775.0627615062763,1344,intact,32,21,-17
1347,385.0,3116.0,2820.4623376623376,1347,intact,32,22,-16
1348,635.0,3114.88031496063,2894.047244094488,1348,intact,32,23,-15
1345,296.0,3116.625,2949.939189189189,1345,intact,32,24,-14
1349,513.0,3116.5750487329433,3007.8810916179336,1349,intact,32,25,-13
1346,280.0,3116.925,3075.582142857143,1346,intact,32,26,-12
1350,465.0,3117.8215053763442,3114.9655913978495,1350,intact,32,27,-11
1354,406.0,3118.9507389162563,3178.014778325123,1354,intact,32,28,-10
1351,456.0,3119.1008771929824,3235.4122807017543,1351,intact,32,29,-9
1355,323.0,3119.4241486068113,3295.371517027864,1355,intact,32,30,-8
1352,409.0,3119.574572127139,3350.452322738386,1352,intact,32,31,-7
1356,272.0,3120.4007352941176,3403.716911764706,1356,intact,32,32,-6
1353,512.0,3120.38671875,3459.90625,1353,intact,32,33,-5
1357,405.0,3121.479012345679,3507.4395061728396,1357,intact,32,34,-4
1358,558.0,3121.826164874552,3559.6541218637994,1358,intact,32,35,-3
1359,540.0,3122.5574074074075,3610.0037037037036,1359,intact,32,36,-2
1360,339.0,3122.9970501474927,3663.1150442477874,1360,intact,32,37,-1
1363,588.0,3161.5850340136053,1645.6683673469388,1363,intact,33,1,-37
1369,244.0,3164.3606557377047,1689.266393442623,1369,intact,33,2,-36
1374,536.0,3164.4141791044776,1758.6791044776119,1374,intact,33,3,-35
1366,365.0,3163.627397260274,1812.282191780822,1366,intact,33,4,-34
1370,517.0,3164.647969052224,1865.137330754352,1370,intact,33,5,-33
1368,367.0,3163.9128065395093,1920.1198910081744,1368,intact,33,6,-32
1375,567.0,3164.9876543209875,1980.310405643739,1375,intact,33,7,-31
1376,222.0,3166.3963963963965,2030.9504504504505,1376,intact,33,8,-30
1383,367.0,3167.959128065395,2087.367847411444,1383,spoilt,33,14,-31
1383,495.0,3165.6475327826975,2100.832361205722,1383_1371,combined,33,9,-29
1371,128.0,3163.3359375,2114.296875,1371,spoilt,33,15,-30
1377,259.0,3166.7528957528957,2148.069498069498,1377,intact,33,10,-28
1379,561.0,3165.9714795008913,2206.053475935829,1379,intact,33,11,-27
1373,409.0,3166.6308068459657,2255.8141809290955,1373,intact,33,12,-26
1380,248.0,3168.0241935483873,2307.5120967741937,1380,spoilt,33,19,-26
1380,628.0,3166.572623089983,2318.594206281834,1380_1381,combined,33,13,-25
1381,380.0,3165.121052631579,2329.676315789474,1381,spoilt,33,20,-25
1372,409.0,3167.4327628361857,2366.0244498777506,1372,intact,33,14,-24
1378,551.0,3166.7949183303085,2439.2813067150637,1378,intact,33,15,-23
1382,326.0,3168.530674846626,2483.840490797546,1382,intact,33,16,-22
1384,588.0,3168.5544217687075,2550.3656462585036,1384,intact,33,17,-21
1386,345.0,3172.5884057971016,2597.2521739130434,1386,intact,33,18,-20
1385,616.0,3171.6233766233768,2663.6720779220777,1385,intact,33,19,-19
1387,523.0,3172.770554493308,2713.8432122370937,1387,intact,33,20,-18
1388,509.0,3172.2514734774068,2775.4223968565816,1388,intact,33,21,-17
1389,563.0,3174.4902309058616,2822.909413854352,1389,intact,33,22,-16
1390,645.0,3175.288372093023,2895.4201550387597,1390,intact,33,23,-15
1391,212.0,3175.183962264151,2950.3915094339623,1391,intact,33,24,-14
1392,607.0,3176.4266886326195,3006.494233937397,1392,intact,33,25,-13
1393,241.0,3176.244813278008,3076.8879668049794,1393,intact,33,26,-12
1395,361.0,3178.168975069252,3115.462603878116,1395,intact,33,27,-11
1394,442.0,3177.260180995475,3174.348416289593,1394,intact,33,28,-10
1397,343.0,3179.9795918367345,3237.265306122449,1397,intact,33,29,-9
1404,392.0,3179.9923469387754,3289.8061224489797,1404,intact,33,30,-8
1400,436.0,3179.7362385321103,3351.626146788991,1400,intact,33,31,-7
1402,295.0,3180.5966101694917,3401.3525423728815,1402,intact,33,32,-6
1398,330.0,3179.7363636363634,3454.857575757576,1398,intact,33,33,-5
1399,324.0,3180.2623456790125,3505.5185185185187,1399,intact,33,34,-4
1401,556.0,3181.136690647482,3559.3075539568345,1401,intact,33,35,-3
1403,482.0,3181.761410788382,3608.2510373443984,1403,intact,33,36,-2
1396,496.0,3181.0423387096776,3662.6592741935483,1396,intact,33,37,-1
1410,626.0,3219.3785942492013,1648.5415335463258,1410,intact,34,1,-37
1418,275.0,3221.6545454545453,1689.5236363636363,1418,intact,34,2,-36
1406,520.0,3219.778846153846,1756.076923076923,1406,intact,34,3,-35
1413,405.0,3220.2395061728394,1810.414814814815,1413,intact,34,4,-34
1411,583.0,3219.509433962264,1861.6277873070326,1411,intact,34,5,-33
1414,412.0,3221.28640776699,1918.264563106796,1414,intact,34,6,-32
1412,654.0,3220.5045871559632,1979.5902140672783,1412,intact,34,7,-31
1415,227.0,3221.7797356828196,2033.308370044053,1415,intact,34,8,-30
1416,548.0,3221.9671532846714,2090.883211678832,1416,intact,34,9,-29
1419,237.0,3222.9662447257383,2144.8481012658226,1419,intact,34,10,-28
1417,661.0,3221.7019667170953,2202.8986384266263,1417,intact,34,11,-27
1424,408.0,3224.3161764705883,2257.2720588235293,1424,intact,34,12,-26
1420,581.0,3222.944922547332,2317.0963855421687,1420,intact,34,13,-25
1421,367.0,3223.863760217984,2365.2397820163487,1421,intact,34,14,-24
1422,319.0,3225.347962382445,2430.4639498432603,1422,spoilt,34,19,-25
1422,657.0,3224.6044545640034,2441.5603772884942,1422_1423,combined,34,15,-23
1423,338.0,3223.860946745562,2452.6568047337278,1423,spoilt,34,20,-24
1426,187.0,3225.2834224598932,2483.4598930481284,1426,intact,34,16,-22
1427,389.0,3227.0591259640105,2539.850899742931,1427,spoilt,34,22,-22
1427,679.0,3226.1623216026946,2553.411656768017,1427_1425,combined,34,17,-21
1425,290.0,3225.2655172413793,2566.9724137931034,1425,spoilt,34,23,-21
1428,248.0,3228.2862903225805,2598.2701612903224,1428,intact,34,18,-20
1432,548.0,3228.7408759124087,2661.9069343065694,1432,intact,34,19,-19
1429,647.0,3229.0,2712.68315301391,1429,intact,34,20,-18
1430,619.0,3228.5169628432955,2773.327948303716,1430,intact,34,21,-17
1431,423.0,3229.8132387706855,2820.028368794326,1431,intact,34,22,-16
1433,596.0,3230.0889261744965,2895.5889261744965,1433,intact,34,23,-15
1435,283.0,3231.537102473498,2949.4734982332157,1435,intact,34,24,-14
1437,572.0,3231.86013986014,3004.171328671329,1437,intact,34,25,-13
1440,333.0,3233.5495495495497,3075.6636636636636,1440,intact,34,26,-12
1434,395.0,3231.9493670886077,3115.2632911392407,1434,intact,34,27,-11
1438,428.0,3233.5233644859813,3175.5794392523367,1438,intact,34,28,-10
1436,422.0,3233.96682464455,3238.436018957346,1436,intact,34,29,-9
1441,341.0,3234.8475073313784,3289.0615835777126,1441,intact,34,30,-8
1439,486.0,3234.5864197530864,3352.3395061728397,1439,intact,34,31,-7
1442,320.0,3235.01875,3400.725,1442,intact,34,32,-6
1444,538.0,3236.3085501858736,3458.938661710037,1444,intact,34,33,-5
1446,398.0,3236.756281407035,3506.8768844221104,1446,intact,34,34,-4
1443,515.0,3236.801941747573,3558.607766990291,1443,intact,34,35,-3
1447,503.0,3238.168986083499,3607.5685884691848,1447,intact,34,36,-2
1445,405.0,3236.0024691358026,3662.8543209876543,1445,intact,34,37,-1
1453,664.0,3275.269578313253,1645.2725903614457,1453,intact,35,1,-37
1454,225.0,3276.8444444444444,1690.1777777777777,1454,intact,35,2,-36
1455,519.0,3276.150289017341,1753.1522157996146,1455,intact,35,3,-35
1456,299.0,3276.969899665552,1809.7190635451504,1456,intact,35,4,-34
1457,501.0,3277.359281437126,1862.9500998003991,1457,intact,35,5,-33
1461,295.0,3278.179661016949,1917.335593220339,1461,intact,35,6,-32
1458,443.0,3276.905191873589,1978.7765237020317,1458,intact,35,7,-31
1462,299.0,3279.1939799331103,2031.9197324414715,1462,intact,35,8,-30
1459,583.0,3278.2898799313894,2092.9348198970843,1459,intact,35,9,-29
1463,317.0,3279.6119873817033,2145.198738170347,1463,intact,35,10,-28
1464,376.0,3279.441489361702,2196.8590425531916,1464,spoilt,35,16,-29
1464,575.0,3279.7006441783387,2209.743591628355,1464_1465,combined,35,11,-27
1465,199.0,3279.959798994975,2222.6281407035176,1465,spoilt,35,17,-28
1466,362.0,3279.9475138121547,2257.060773480663,1466,intact,35,12,-26
1460,491.0,3279.295315682281,2317.537678207739,1460,intact,35,13,-25
1467,392.0,3280.543367346939,2363.2321428571427,1467,intact,35,14,-24
1469,694.0,3280.64265129683,2440.4668587896253,1469,intact,35,15,-23
1470,264.0,3282.181818181818,2484.287878787879,1470,intact,35,16,-22
1468,665.0,3281.5263157894738,2549.1353383458645,1468,intact,35,17,-21
1471,237.0,3286.15611814346,2598.0,1471,intact,35,18,-20
1472,632.0,3285.5332278481014,2660.493670886076,1472,intact,35,19,-19
1473,393.0,3287.155216284987,2707.3613231552163,1473,intact,35,20,-18
1475,379.0,3287.6253298153033,2772.065963060686,1475,intact,35,21,-17
1476,453.0,3287.6754966887415,2821.337748344371,1476,intact,35,22,-16
1474,687.0,3286.8951965065503,2893.6768558951967,1474,intact,35,23,-15
1479,328.0,3289.807926829268,2948.856707317073,1479,intact,35,24,-14
1477,465.0,3289.174193548387,2998.159139784946,1477,spoilt,35,31,-14
1477,618.0,3288.9563778199454,3013.566497997048,1477_1478,combined,35,25,-13
1478,153.0,3288.7385620915034,3028.97385620915,1478,spoilt,35,32,-13
1480,309.0,3289.5404530744336,3079.443365695793,1480,intact,35,26,-12
1481,401.0,3289.0922693266834,3117.3291770573564,1481,intact,35,27,-11
1484,428.0,3292.0841121495328,3178.28738317757,1484,intact,35,28,-10
1485,440.0,3292.4795454545456,3240.6295454545457,1485,intact,35,29,-9
1486,408.0,3292.7279411764707,3289.014705882353,1486,intact,35,30,-8
1487,465.0,3292.374193548387,3351.6666666666665,1487,intact,35,31,-7
1489,270.0,3294.0555555555557,3402.9703703703703,1489,intact,35,32,-6
1483,413.0,3292.169491525424,3457.0145278450364,1483,intact,35,33,-5
1482,474.0,3293.8713080168777,3505.6729957805906,1482,intact,35,34,-4
1490,641.0,3294.86271450858,3558.1622464898596,1490,intact,35,35,-3
1488,490.0,3293.3571428571427,3608.781632653061,1488,intact,35,36,-2
1491,425.0,3295.24,3663.8658823529413,1491,intact,35,37,-1
1503,647.0,3330.0401854714064,1644.2642967542504,1503,intact,36,1,-37
1504,337.0,3331.646884272997,1690.154302670623,1504,intact,36,2,-36
1494,695.0,3329.6,1758.2546762589927,1494,intact,36,3,-35
1500,420.0,3331.366666666667,1812.5404761904763,1500,intact,36,4,-34
1505,529.0,3331.6030245746692,1859.1153119092628,1505,intact,36,5,-33
1496,397.0,3331.3929471032748,1918.5692695214107,1496,intact,36,6,-32
1501,397.0,3331.125944584383,1973.0528967254409,1501,intact,36,7,-31
1507,295.0,3333.494915254237,2030.5593220338983,1507,intact,36,8,-30
1497,584.0,3332.0188356164385,2092.1438356164385,1497,intact,36,9,-29
1506,358.0,3333.832402234637,2145.195530726257,1506,intact,36,10,-28
1508,630.0,3334.2126984126985,2202.6349206349205,1508,intact,36,11,-27
1509,466.0,3333.8304721030045,2255.9463519313304,1509,intact,36,12,-26
1511,535.0,3333.9644859813084,2317.2747663551404,1511,intact,36,13,-25
1510,419.0,3334.436754176611,2362.9546539379476,1510,intact,36,14,-24
1513,268.0,3337.0298507462685,2425.0149253731342,1513,spoilt,36,21,-26
1513,657.0,3336.838832828147,2437.1784138433795,1513_1514,combined,36,15,-23
1514,389.0,3336.6478149100258,2449.341902313625,1514,spoilt,36,22,-25
1517,275.0,3338.181818181818,2485.0436363636363,1517,intact,36,16,-22
1512,628.0,3336.044585987261,2549.547770700637,1512,intact,36,17,-21
1518,381.0,3339.0498687664044,2595.5853018372704,1518,intact,36,18,-20
1521,579.0,3339.328151986183,2659.286701208981,1521,intact,36,19,-19
1515,558.0,3340.05376344086,2710.716845878136,1515,intact,36,20,-18
1519,516.0,3340.7461240310076,2771.3372093023254,1519,intact,36,21,-17
1525,300.0,3342.32,2821.0466666666666,1525,intact,36,22,-16
1522,314.0,3341.980891719745,2883.0254777070063,1522,spoilt,36,30,-17
1522,674.0,3340.4307236376503,2895.4599610757255,1522_1516,combined,36,23,-15
1516,360.0,3338.8805555555555,2907.8944444444446,1516,spoilt,36,31,-16
1526,381.0,3341.540682414698,2950.2047244094488,1526,intact,36,24,-14
1527,538.0,3342.485130111524,2997.5557620817845,1527,spoilt,36,33,-14
1527,765.0,3341.196309549154,3010.782286327236,1527_1520,combined,36,25,-13
1520,227.0,3339.9074889867843,3024.0088105726873,1520,spoilt,36,34,-13
1529,303.0,3342.973597359736,3077.019801980198,1529,intact,36,26,-12
1523,469.0,3342.6481876332623,3116.181236673774,1523,intact,36,27,-11
1524,414.0,3343.367149758454,3177.1256038647343,1524,intact,36,28,-10
1528,568.0,3343.586267605634,3236.9524647887324,1528,intact,36,29,-9
1533,393.0,3344.821882951654,3292.142493638677,1533,intact,36,30,-8
1530,518.0,3345.289575289575,3351.110038610039,1530,intact,36,31,-7
1534,345.0,3345.4115942028984,3401.8608695652174,1534,intact,36,32,-6
1535,449.0,3346.6124721603564,3455.476614699332,1535,intact,36,33,-5
1537,327.0,3346.9908256880735,3502.7461773700306,1537,intact,36,34,-4
1531,528.0,3346.2708333333335,3561.0492424242425,1531,intact,36,35,-3
1536,613.0,3346.8694942903753,3609.8597063621532,1536,intact,36,36,-2
1532,392.0,3345.137755102041,3664.043367346939,1532,intact,36,37,-1
1542,647.0,3387.80370942813,1641.3353941267387,1542,intact,37,1,-37
1545,254.0,3388.9921259842517,1687.1929133858268,1545,intact,37,2,-36
1544,675.0,3388.739259259259,1754.96,1544,intact,37,3,-35
1546,411.0,3391.131386861314,1814.3722627737227,1546,intact,37,4,-34
1550,604.0,3390.2831125827815,1860.091059602649,1550,intact,37,5,-33
1547,384.0,3391.9114583333335,1918.3854166666667,1547,intact,37,6,-32
1551,518.0,3391.4362934362935,1978.069498069498,1551,intact,37,7,-31
1548,373.0,3392.485254691689,2027.9034852546918,1548,intact,37,8,-30
1558,667.0,3392.856071964018,2093.3778110944527,1558,intact,37,9,-29
1549,367.0,3392.6076294277927,2145.283378746594,1549,intact,37,10,-28
1554,641.0,3392.544461778471,2204.597503900156,1554,intact,37,11,-27
1552,483.0,3392.96066252588,2255.48033126294,1552,intact,37,12,-26
1557,422.0,3393.6729857819905,2311.46682464455,1557,intact,37,13,-25
1553,400.0,3395.165,2362.45,1553,intact,37,14,-24
1559,687.0,3394.467248908297,2436.429403202329,1559,intact,37,15,-23
1555,300.0,3394.6066666666666,2480.2966666666666,1555,intact,37,16,-22
1556,689.0,3394.7910014513786,2553.3933236574744,1556,intact,37,17,-21
1565,302.0,3401.0,2593.8344370860927,1565,intact,37,18,-20
1566,680.0,3399.3514705882353,2657.4426470588237,1566,intact,37,19,-19
1561,680.0,3400.2264705882353,2712.644117647059,1561,intact,37,20,-18
1560,628.0,3399.7133757961783,2769.5334394904457,1560,intact,37,21,-17
1562,486.0,3400.796296296296,2821.8395061728397,1562,intact,37,22,-16
1563,671.0,3401.2339791356185,2890.624441132638,1563,intact,37,23,-15
1569,328.0,3403.121951219512,2948.5365853658536,1569,intact,37,24,-14
1564,825.0,3401.830303030303,3003.3054545454547,1564,intact,37,25,-13
1568,345.0,3404.1275362318843,3070.744927536232,1568,intact,37,26,-12
1567,494.0,3402.8502024291497,3115.1477732793524,1567,intact,37,27,-11
1573,468.0,3405.6111111111113,3176.446581196581,1573,intact,37,28,-10
1570,558.0,3404.5734767025087,3232.3566308243726,1570,intact,37,29,-9
1571,418.0,3405.846889952153,3290.5215311004786,1571,intact,37,30,-8
1574,526.0,3406.78897338403,3349.885931558935,1574,intact,37,31,-7
1572,353.0,3407.7308781869688,3400.798866855524,1572,intact,37,32,-6
1576,502.0,3407.906374501992,3455.4521912350597,1576,intact,37,33,-5
1579,331.0,3410.915407854985,3499.918429003021,1579,intact,37,34,-4
1577,468.0,3410.0363247863247,3556.551282051282,1577,intact,37,35,-3
1578,572.0,3408.6993006993007,3610.2465034965035,1578,intact,37,36,-2
1575,477.0,3407.6792452830186,3662.2976939203354,1575,intact,37,37,-1
1587,398.0,3442.2713567839196,1635.894472361809,1587,spoilt,38,6,-38
1587,645.0,3441.532439525563,1648.6658596626858,1587_1582,combined,38,1,-37
1582,247.0,3440.7935222672063,1661.4372469635628,1582,spoilt,38,7,-37
1585,349.0,3443.3409742120343,1689.4011461318053,1585,intact,38,2,-36
1588,749.0,3441.2309746328438,1758.0333778371162,1588,intact,38,3,-35
1589,375.0,3444.2053333333333,1815.904,1589,intact,38,4,-34
1592,602.0,3442.770764119601,1862.9352159468438,1592,intact,38,5,-33
1590,439.0,3443.651480637813,1919.7744874715263,1590,intact,38,6,-32
1596,544.0,3444.7463235294117,1977.9558823529412,1596,intact,38,7,-31
1593,362.0,3446.1657458563536,2028.7651933701657,1593,intact,38,8,-30
1594,638.0,3444.9137931034484,2090.5689655172414,1594,intact,38,9,-29
1591,358.0,3443.6284916201116,2144.5,1591,intact,38,10,-28
1595,711.0,3446.1504922644162,2203.0604781997185,1595,intact,38,11,-27
1597,482.0,3446.0124481327803,2254.713692946058,1597,intact,38,12,-26
1598,661.0,3446.8956127080182,2317.004538577912,1598,intact,38,13,-25
1599,361.0,3448.775623268698,2363.3019390581717,1599,intact,38,14,-24
1600,678.0,3447.758112094395,2438.5766961651916,1600,intact,38,15,-23
1602,252.0,3449.4246031746034,2481.4246031746034,1602,intact,38,16,-22
1601,635.0,3449.9496062992125,2551.420472440945,1601,intact,38,17,-21
1603,347.0,3449.622478386167,2596.1527377521616,1603,intact,38,18,-20
1604,691.0,3450.481910274964,2658.507959479016,1604,intact,38,19,-19
1605,489.0,3451.8445807770963,2712.321063394683,1605,intact,38,20,-18
1607,687.0,3451.6826783114993,2774.4745269286755,1607,intact,38,21,-17
1612,474.0,3453.052742616034,2820.116033755274,1612,intact,38,22,-16
1609,675.0,3452.3318518518518,2890.648888888889,1609,intact,38,23,-15
1614,348.0,3455.2413793103447,2946.7787356321837,1614,intact,38,24,-14
1610,838.0,3453.4904534606203,3004.9630071599045,1610,intact,38,25,-13
1611,346.0,3454.124277456647,3073.9450867052024,1611,intact,38,26,-12
1615,538.0,3454.853159851301,3115.7063197026023,1615,intact,38,27,-11
1608,568.0,3455.021126760563,3172.7024647887324,1608,intact,38,28,-10
1606,501.0,3455.4031936127744,3236.6127744510977,1606,intact,38,29,-9
1620,452.0,3456.7942477876104,3291.7632743362833,1620,intact,38,30,-8
1613,559.0,3457.3899821109126,3350.252236135957,1613,intact,38,31,-7
1616,397.0,3456.667506297229,3398.8438287153654,1616,intact,38,32,-6
1617,751.0,3457.4181091877495,3455.2157123834886,1617,intact,38,33,-5
1618,384.0,3460.1380208333335,3500.2135416666665,1618,intact,38,34,-4
1622,404.0,3459.5866336633662,3559.4851485148515,1622,intact,38,35,-3
1619,501.0,3458.802395209581,3608.2115768463073,1619,intact,38,36,-2
1621,307.0,3459.4625407166122,3658.758957654723,1621,intact,38,37,-1
1624,695.0,3501.5381294964027,1640.6575539568346,1624,intact,39,1,-37
1629,326.0,3503.340490797546,1688.993865030675,1629,intact,39,2,-36
1632,691.0,3503.7742402315484,1755.2402315484806,1632,intact,39,3,-35
1630,437.0,3503.963386727689,1814.254004576659,1630,intact,39,4,-34
1633,637.0,3505.2119309262166,1859.9026687598116,1633,intact,39,5,-33
1631,404.0,3504.220297029703,1916.0,1631,intact,39,6,-32
1634,581.0,3504.9690189328744,1978.829604130809,1634,intact,39,7,-31
1635,313.0,3504.702875399361,2028.4984025559106,1635,intact,39,8,-30
1640,795.0,3506.4440251572328,2090.2993710691826,1640,intact,39,9,-29
1636,321.0,3505.4766355140187,2143.0280373831774,1636,intact,39,10,-28
1637,700.0,3507.1385714285716,2203.075714285714,1637,intact,39,11,-27
1642,510.0,3508.0333333333333,2253.901960784314,1642,intact,39,12,-26
1638,666.0,3506.421921921922,2315.7927927927926,1638,intact,39,13,-25
1641,454.0,3509.246696035242,2360.5264317180618,1641,intact,39,14,-24
1639,722.0,3507.5775623268696,2437.1426592797784,1639,intact,39,15,-23
1644,295.0,3508.5254237288136,2480.064406779661,1644,intact,39,16,-22
1643,640.0,3509.9828125,2549.053125,1643,intact,39,17,-21
1645,387.0,3513.9509043927646,2593.498708010336,1645,intact,39,18,-20
1651,648.0,3514.3503086419755,2660.1311728395062,1651,intact,39,19,-19
1652,575.0,3516.1791304347826,2710.5408695652172,1652,intact,39,20,-18
1646,671.0,3514.93740685544,2770.4053651266768,1646,intact,39,21,-17
1647,617.0,3515.8298217179904,2820.7844408427877,1647,intact,39,22,-16
1649,783.0,3516.049808429119,2890.1277139208173,1649,intact,39,23,-15
1655,403.0,3518.803970223325,2944.049627791563,1655,intact,39,24,-14
1648,1060.0,3517.243396226415,3005.169811320755,1648,intact,39,25,-13
1653,369.0,3517.8130081300815,3074.3468834688347,1653,intact,39,26,-12
1650,474.0,3517.9767932489453,3113.4641350210973,1650,intact,39,27,-11
1656,594.0,3519.5050505050503,3174.5993265993266,1656,intact,39,28,-10
1654,552.0,3519.485507246377,3233.4945652173915,1654,intact,39,29,-9
1657,482.0,3520.180497925311,3285.0767634854774,1657,intact,39,30,-8
1658,755.0,3520.2940397350994,3351.468874172185,1658,intact,39,31,-7
1661,392.0,3520.877551020408,3401.872448979592,1661,intact,39,32,-6
1659,671.0,3520.9880774962744,3455.7377049180327,1659,intact,39,33,-5
1664,542.0,3524.260147601476,3497.9169741697415,1664,intact,39,34,-4
1662,556.0,3523.451438848921,3555.210431654676,1662,intact,39,35,-3
1660,452.0,3522.086283185841,3607.3783185840707,1660,intact,39,36,-2
1663,339.0,3522.4985250737464,3659.174041297935,1663,intact,39,37,-1
1670,736.0,3556.2160326086955,1639.1440217391305,1670,intact,40,1,-37
1672,339.0,3557.1858407079644,1685.9705014749263,1672,intact,40,2,-36
1671,771.0,3556.160830090791,1756.2996108949417,1671,intact,40,3,-35
1673,469.0,3557.407249466951,1812.277185501066,1673,intact,40,4,-34
1676,540.0,3559.125925925926,1859.7203703703703,1676,intact,40,5,-33
1677,388.0,3559.291237113402,1917.7731958762886,1677,intact,40,6,-32
1678,609.0,3558.247947454844,1975.136288998358,1678,intact,40,7,-31
1674,365.0,3558.797260273973,2029.4876712328767,1674,intact,40,8,-30
1682,794.0,3559.153652392947,2090.536523929471,1682,intact,40,9,-29
1683,379.0,3561.6174142480213,2144.485488126649,1683,intact,40,10,-28
1675,764.0,3560.107329842932,2202.2984293193717,1675,intact,40,11,-27
1679,555.0,3559.7081081081083,2256.401801801802,1679,intact,40,12,-26
1680,656.0,3561.231707317073,2316.675304878049,1680,intact,40,13,-25
1681,581.0,3562.1514629948365,2364.07917383821,1681,intact,40,14,-24
1684,739.0,3562.8768606224626,2438.5209742895804,1684,intact,40,15,-23
1686,307.0,3563.5504885993487,2481.0553745928337,1686,intact,40,16,-22
1685,706.0,3562.3994334277622,2548.603399433428,1685,intact,40,17,-21
1688,418.0,3563.8516746411483,2594.9832535885166,1688,intact,40,18,-20
1689,702.0,3564.921652421652,2658.434472934473,1689,intact,40,19,-19
1687,678.0,3564.656342182891,2712.0619469026547,1687,intact,40,20,-18
1690,601.0,3565.602329450915,2771.22462562396,1690,intact,40,21,-17
1691,663.0,3565.606334841629,2820.426847662142,1691,intact,40,22,-16
1692,462.0,3565.7380952380954,2883.6320346320344,1692,spoilt,40,28,-16
1692,826.0,3566.013278388278,2896.691017316017,1692_1693,combined,40,23,-15
1693,364.0,3566.2884615384614,2909.75,1693,spoilt,40,29,-15
1694,378.0,3566.772486772487,2947.058201058201,1694,intact,40,24,-14
1697,878.0,3568.71867881549,3004.6981776765374,1697,intact,40,25,-13
1695,409.0,3568.545232273839,3073.721271393643,1695,intact,40,26,-12
1696,543.0,3568.523020257827,3113.340699815838,1696,intact,40,27,-11
1698,579.0,3569.3471502590673,3175.452504317789,1698,intact,40,28,-10
1705,626.0,3569.632587859425,3232.972843450479,1705,intact,40,29,-9
1699,511.0,3571.113502935421,3288.794520547945,1699,intact,40,30,-8
1706,722.0,3571.601108033241,3351.4598337950138,1706,intact,40,31,-7
1701,381.0,3570.8556430446192,3397.488188976378,1701,intact,40,32,-6
1702,798.0,3571.3283208020052,3456.684210526316,1702,intact,40,33,-5
1703,581.0,3572.203098106713,3502.4165232358005,1703,intact,40,34,-4
1707,562.0,3572.3843416370105,3556.8843416370105,1707,intact,40,35,-3
1700,574.0,3573.156794425087,3606.712543554007,1700,intact,40,36,-2
1704,473.0,3571.9767441860463,3657.3044397463004,1704,intact,40,37,-1
